Welcome to the Bank Simulation!
We need some information to initialize your simulation...
How many tellers will you have? How many hours will your bank be open? How many customers do you expect per hour? What is the average transaction time (in minutes) of a customer? How many people can wait in your bank? Enter a seed: 
Customer ID    Arrival Time   Service Time   Queue Loc   Teller Loc  Time Serv Beg  Time Cust Waits  Time Serv Ends Total Time     
199            371.02         18.76          2           2           371.88         0.87             390.64         19.63          
200            373.37         2.97           -1          3           373.37         0.00             376.34         2.97           
201            374.26         3.06           1           1           379.03         4.78             382.10         7.84           
202            374.91         2.67           2           2           390.64         15.73            393.32         18.41          
203            384.46         2.56           -1          0           384.46         0.00             387.02         2.56           
204            384.87         0.30           -1          1           384.87         0.00             385.17         0.30           
205            384.98         1.23           -1          3           384.98         0.00             386.21         1.23           
206            386.35         4.03           -1          1           386.35         0.00             390.38         4.03           
207            386.98         13.81          -1          3           386.98         0.00             400.79         13.81          
208            388.51         10.50          -1          0           388.51         0.00             399.01         10.50          
209            388.73         4.79           0           0           399.01         10.28            403.80         15.06          
210            389.63         11.85          1           1           390.38         0.75             402.23         12.60          
211            390.48         1.02           1           1           402.23         11.75            403.25         12.77          
212            395.26         1.47           -1          2           395.26         0.00             396.72         1.47           
213            395.40         4.84           2           2           396.72         1.32             401.56         6.16           
214            401.37         12.94          -1          3           401.37         0.00             414.31         12.94          
215            401.41         0.50           0           0           403.80         2.39             404.30         2.89           
216            402.37         11.94          -1          2           402.37         0.00             414.31         11.94          
217            404.55         0.78           -1          0           404.55         0.00             405.33         0.78           
218            405.86         2.48           -1          0           405.86         0.00             408.34         2.48           
219            406.02         2.10           -1          1           406.02         0.00             408.12         2.10           
220            406.36         3.32           0           0           408.34         1.98             411.65         5.30           
221            408.64         1.04           -1          1           408.64         0.00             409.68         1.04           
222            411.97         4.29           -1          0           411.97         0.00             416.26         4.29           
223            413.51         5.45           -1          1           413.51         0.00             418.96         5.45           
224            414.61         24.35          -1          2           414.61         0.00             438.96         24.35          
225            415.18         9.49           -1          3           415.18         0.00             424.67         9.49           
226            415.90         2.55           0           0           416.26         0.36             418.81         2.91           
227            417.96         20.23          0           0           418.81         0.84             439.04         21.07          
228            418.36         11.39          1           1           418.96         0.60             430.34         11.98          
229            419.33         4.20           0           0           439.04         19.71            443.24         23.91          
230            425.14         3.35           -1          3           425.14         0.00             428.49         3.35           
231            425.42         2.51           1           1           430.34         4.92             432.85         7.43           
232            430.51         1.23           -1          3           430.51         0.00             431.74         1.23           
233            432.47         10.49          -1          3           432.47         0.00             442.96         10.49          
234            433.77         4.35           -1          1           433.77         0.00             438.12         4.35           
235            434.55         0.41           1           1           438.12         3.57             438.52         3.97           
236            435.56         4.41           2           2           438.96         3.40             443.37         7.80           
237            441.66         0.93           -1          1           441.66         0.00             442.59         0.93           
238            443.07         2.46           -1          1           443.07         0.00             445.53         2.46           
239            444.10         3.79           -1          0           444.10         0.00             447.90         3.79           
240            445.06         7.31           -1          2           445.06         0.00             452.37         7.31           
241            446.02         3.28           -1          1           446.02         0.00             449.30         3.28           
242            447.03         0.40           -1          3           447.03         0.00             447.43         0.40           
243            452.41         5.01           -1          0           452.41         0.00             457.41         5.01           
244            454.12         4.50           -1          1           454.12         0.00             458.62         4.50           
245            456.10         0.83           -1          2           456.10         0.00             456.93         0.83           
246            459.52         1.48           -1          0           459.52         0.00             461.00         1.48           
247            459.88         0.88           -1          1           459.88         0.00             460.76         0.88           
248            461.08         0.17           -1          0           461.08         0.00             461.25         0.17           
249            462.10         3.36           -1          0           462.10         0.00             465.46         3.36           
250            479.93         14.89          -1          0           479.93         0.00             494.81         14.89          
251            485.03         0.96           -1          1           485.03         0.00             485.99         0.96           

Customers who did not stay: 
Customer ID    Arrival Time   
76             129.77         
159            304.72         
160            305.61         
161            306.62         
163            307.58         
164            308.77         
165            309.34         
170            314.38         
171            314.64         
173            315.10         
174            315.58         
187            339.53         
188            340.03         
192            349.48         

Number of queues: 4
Max allowed to wait: 10
Customer arrival rate (per hour): 30.0
Customer service time (ave min): 6.0
Number of customers arrived: 252
Number of customers serviced: 238
Number of customers turned away: 14
Number of customers who waited: 118
Avg. wait time total: 4.923484190089549
Maximum wait time: 40.57567421965558
Standard Deviation of wait time: 9.911500600647132
Avg. service time of customers: 6.417731193746276
Avg. wait of customers who waited in a queue: 9.930417264756885
Avg. total time in bank: 11.341215383835815
Teller 0 serviced 59 customers
Teller 1 serviced 69 customers
Teller 2 serviced 49 customers
Teller 3 serviced 61 customers
