Welcome to the Bank Simulation!
We need some information to initialize your simulation...
How many tellers will you have? How many hours will your bank be open? How many customers do you expect per hour? What is the average transaction time (in minutes) of a customer? How many people can wait in your bank? Enter a seed: 
Customer ID    Arrival Time   Service Time   Queue Loc   Teller Loc  Time Serv Beg  Time Cust Waits  Time Serv Ends Total Time     
90             185.47         6.11           -1          4           185.47         0.00             191.59         6.11           
91             186.44         12.70          0           3           187.06         0.62             199.77         13.32          
92             187.24         5.43           0           1           189.87         2.63             195.29         8.06           
93             189.91         7.15           0           0           190.86         0.95             198.01         8.10           
94             190.86         0.37           0           4           191.59         0.73             191.96         1.10           
95             192.28         8.82           -1          2           192.28         0.00             201.10         8.82           
96             199.36         1.04           -1          0           199.36         0.00             200.40         1.04           
97             201.13         7.30           -1          0           201.13         0.00             208.43         7.30           
98             202.65         6.01           -1          1           202.65         0.00             208.66         6.01           
99             204.12         33.85          -1          2           204.12         0.00             237.97         33.85          
100            208.76         0.17           -1          0           208.76         0.00             208.93         0.17           
101            210.96         3.79           -1          0           210.96         0.00             214.75         3.79           
102            216.69         15.50          -1          0           216.69         0.00             232.19         15.50          
103            218.13         2.50           -1          1           218.13         0.00             220.63         2.50           
104            221.35         3.51           -1          1           221.35         0.00             224.86         3.51           
105            226.55         2.44           -1          1           226.55         0.00             228.99         2.44           
106            232.54         0.40           -1          0           232.54         0.00             232.93         0.40           
107            232.90         1.52           -1          1           232.90         0.00             234.42         1.52           
108            234.03         1.19           -1          0           234.03         0.00             235.22         1.19           
109            236.54         0.81           -1          0           236.54         0.00             237.35         0.81           
110            238.14         4.59           -1          0           238.14         0.00             242.74         4.59           
111            239.66         10.62          -1          1           239.66         0.00             250.28         10.62          
112            241.06         0.70           -1          2           241.06         0.00             241.76         0.70           
113            242.07         15.53          -1          2           242.07         0.00             257.61         15.53          
114            246.61         2.17           -1          0           246.61         0.00             248.78         2.17           
115            248.39         3.78           -1          3           248.39         0.00             252.17         3.78           
116            250.81         5.58           -1          0           250.81         0.00             256.39         5.58           
117            252.68         2.02           -1          1           252.68         0.00             254.70         2.02           
118            252.94         1.33           -1          3           252.94         0.00             254.27         1.33           
119            255.35         18.26          -1          1           255.35         0.00             273.62         18.26          
120            260.15         1.18           -1          0           260.15         0.00             261.33         1.18           
121            263.77         9.17           -1          0           263.77         0.00             272.93         9.17           
122            270.55         2.17           -1          2           270.55         0.00             272.72         2.17           
123            271.10         0.23           -1          3           271.10         0.00             271.33         0.23           
124            273.46         2.48           -1          0           273.46         0.00             275.94         2.48           
125            279.99         9.50           -1          0           279.99         0.00             289.49         9.50           
126            280.26         1.55           -1          1           280.26         0.00             281.81         1.55           
127            283.97         7.80           -1          1           283.97         0.00             291.77         7.80           
128            284.03         3.43           -1          2           284.03         0.00             287.46         3.43           
129            284.08         1.54           -1          3           284.08         0.00             285.62         1.54           
130            284.60         12.83          -1          4           284.60         0.00             297.43         12.83          
131            285.99         0.11           -1          3           285.99         0.00             286.10         0.11           
132            289.87         19.26          -1          0           289.87         0.00             309.13         19.26          
133            290.85         5.45           -1          2           290.85         0.00             296.30         5.45           
134            294.84         0.80           -1          1           294.84         0.00             295.64         0.80           
135            296.09         2.88           -1          1           296.09         0.00             298.96         2.88           
136            301.24         5.00           -1          1           301.24         0.00             306.23         5.00           
137            301.35         6.82           -1          2           301.35         0.00             308.17         6.82           
138            311.77         3.10           -1          0           311.77         0.00             314.87         3.10           
139            314.00         0.21           -1          1           314.00         0.00             314.21         0.21           
140            314.03         9.73           -1          2           314.03         0.00             323.76         9.73           
141            317.55         5.84           -1          0           317.55         0.00             323.39         5.84           
142            320.33         1.89           -1          1           320.33         0.00             322.23         1.89           
143            320.71         11.03          -1          3           320.71         0.00             331.74         11.03          
144            322.16         2.20           -1          4           322.16         0.00             324.36         2.20           
145            323.73         1.64           -1          0           323.73         0.00             325.37         1.64           
146            324.80         2.75           -1          1           324.80         0.00             327.55         2.75           
147            327.41         2.56           -1          0           327.41         0.00             329.98         2.56           
148            333.00         16.99          -1          0           333.00         0.00             349.99         16.99          
149            334.62         13.79          -1          1           334.62         0.00             348.40         13.79          
150            334.80         2.02           -1          2           334.80         0.00             336.83         2.02           
151            336.74         2.32           -1          3           336.74         0.00             339.06         2.32           
152            340.13         0.91           -1          2           340.13         0.00             341.03         0.91           
153            340.70         1.36           -1          3           340.70         0.00             342.06         1.36           
154            341.59         3.03           -1          2           341.59         0.00             344.62         3.03           
155            342.30         9.63           -1          3           342.30         0.00             351.93         9.63           
156            342.56         3.57           -1          4           342.56         0.00             346.12         3.57           
157            343.12         4.51           0           2           344.62         1.50             349.12         6.01           
158            344.06         3.29           0           4           346.12         2.06             349.42         5.36           
159            349.60         4.09           -1          1           349.60         0.00             353.69         4.09           
160            349.81         40.69          -1          2           349.81         0.00             390.50         40.69          
161            351.33         0.37           -1          0           351.33         0.00             351.70         0.37           
162            351.59         0.81           -1          4           351.59         0.00             352.40         0.81           
163            352.65         0.58           -1          0           352.65         0.00             353.23         0.58           
164            353.13         3.42           -1          3           353.13         0.00             356.55         3.42           
165            355.70         18.19          -1          0           355.70         0.00             373.89         18.19          
166            357.18         1.68           -1          1           357.18         0.00             358.86         1.68           
167            358.91         8.52           -1          1           358.91         0.00             367.44         8.52           
168            360.34         4.26           -1          3           360.34         0.00             364.60         4.26           
169            360.79         3.56           -1          4           360.79         0.00             364.35         3.56           
170            361.91         14.69          0           4           364.35         2.45             379.04         17.13          
171            363.31         2.73           0           3           364.60         1.30             367.34         4.03           
172            364.56         1.69           0           3           367.34         2.78             369.03         4.47           
173            366.82         7.79           0           1           367.44         0.62             375.22         8.40           
174            369.86         12.82          -1          3           369.86         0.00             382.68         12.82          
175            374.35         0.54           -1          0           374.35         0.00             374.89         0.54           
176            376.16         1.76           -1          0           376.16         0.00             377.92         1.76           
177            376.66         5.25           -1          1           376.66         0.00             381.91         5.25           
178            377.27         19.37          0           0           377.92         0.65             397.29         20.02          
179            384.45         2.98           -1          1           384.45         0.00             387.43         2.98           
180            384.64         1.01           -1          3           384.64         0.00             385.64         1.01           
181            386.74         4.77           -1          3           386.74         0.00             391.51         4.77           
182            386.97         0.29           -1          4           386.97         0.00             387.25         0.29           
183            391.27         20.88          -1          1           391.27         0.00             412.15         20.88          
184            391.93         5.16           -1          2           391.93         0.00             397.09         5.16           
185            395.17         6.13           -1          3           395.17         0.00             401.30         6.13           
186            404.61         0.53           -1          0           404.61         0.00             405.14         0.53           
187            405.91         3.07           -1          0           405.91         0.00             408.99         3.07           
188            408.00         4.53           -1          2           408.00         0.00             412.53         4.53           
189            409.75         4.33           -1          0           409.75         0.00             414.08         4.33           
190            409.76         5.72           -1          3           409.76         0.00             415.47         5.72           
191            412.11         18.76          -1          4           412.11         0.00             430.87         18.76          
192            415.07         2.97           -1          0           415.07         0.00             418.04         2.97           
193            415.96         5.60           -1          1           415.96         0.00             421.56         5.60           
194            416.62         28.64          -1          2           416.62         0.00             445.25         28.64          
195            417.64         1.33           -1          3           417.64         0.00             418.96         1.33           
196            418.49         1.25           -1          0           418.49         0.00             419.74         1.25           
197            418.59         4.10           0           3           418.96         0.37             423.06         4.47           
198            418.70         1.88           0           0           419.74         1.04             421.62         2.92           
199            419.11         4.61           0           1           421.56         2.45             426.17         7.06           
200            420.45         10.50          0           0           421.62         1.17             432.12         11.66          
201            425.06         0.66           -1          3           425.06         0.00             425.72         0.66           
202            425.95         2.57           -1          3           425.95         0.00             428.52         2.57           
203            429.90         14.32          -1          1           429.90         0.00             444.22         14.32          
204            430.80         1.47           -1          3           430.80         0.00             432.26         1.47           
205            430.94         17.90          -1          4           430.94         0.00             448.84         17.90          
206            432.55         4.79           -1          0           432.55         0.00             437.34         4.79           
207            436.86         0.12           -1          3           436.86         0.00             436.98         0.12           
208            437.83         1.02           -1          0           437.83         0.00             438.84         1.02           
209            441.81         6.55           -1          0           441.81         0.00             448.36         6.55           
210            441.97         0.78           -1          3           441.97         0.00             442.75         0.78           
211            443.28         2.48           -1          3           443.28         0.00             445.75         2.48           
212            443.43         6.84           0           1           444.22         0.79             451.06         7.63           
213            444.13         1.04           0           2           445.25         1.12             446.29         2.16           
214            444.48         4.29           0           3           445.75         1.28             450.05         5.57           
215            445.58         4.62           0           2           446.29         0.71             450.91         5.33           
216            448.91         5.45           -1          0           448.91         0.00             454.36         5.45           
217            450.01         24.35          -1          4           450.01         0.00             474.36         24.35          
218            450.58         9.49           -1          3           450.58         0.00             460.08         9.49           
219            451.30         6.20           -1          1           451.30         0.00             457.50         6.20           
220            452.15         1.19           -1          2           452.15         0.00             453.34         1.19           
221            453.12         11.39          0           2           453.34         0.22             464.72         11.61          
222            459.86         17.43          -1          0           459.86         0.00             477.29         17.43          
223            460.98         0.85           -1          1           460.98         0.00             461.83         0.85           
224            466.07         2.51           -1          1           466.07         0.00             468.58         2.51           
225            466.48         5.87           -1          2           466.48         0.00             472.35         5.87           
226            469.97         3.89           -1          1           469.97         0.00             473.87         3.89           
227            471.42         2.35           -1          3           471.42         0.00             473.78         2.35           
228            472.43         18.30          -1          2           472.43         0.00             490.73         18.30          
229            472.57         4.20           0           3           473.78         1.21             477.98         5.41           
230            474.04         0.93           -1          1           474.04         0.00             474.97         0.93           
231            475.45         2.46           -1          1           475.45         0.00             477.91         2.46           
232            476.48         3.79           -1          4           476.48         0.00             480.28         3.79           
233            477.44         7.31           -1          0           477.44         0.00             484.75         7.31           
234            478.40         3.28           -1          1           478.40         0.00             481.68         3.28           
235            479.41         0.40           -1          3           479.41         0.00             479.81         0.40           

Customers who did not stay: 
Customer ID    Arrival Time   

Number of queues: 1
Max allowed to wait: 10
Customer arrival rate (per hour): 30.0
Customer service time (ave min): 6.0
Number of customers arrived: 236
Number of customers serviced: 236
Number of customers turned away: 0
Number of customers who waited: 26
Avg. wait time total: 0.13318196286079537
Maximum wait time: 2.7827356960751786
Standard Deviation of wait time: 1.2918924058190882
Avg. service time of customers: 5.924590662689627
Avg. wait of customers who waited in a queue: 1.2088824321210656
Avg. total time in bank: 6.057772625550421
Teller 0 serviced 65 customers
Teller 1 serviced 59 customers
Teller 2 serviced 45 customers
Teller 3 serviced 46 customers
Teller 4 serviced 21 customers


Customer ID    Arrival Time   Service Time   Queue Loc   Teller Loc  Time Serv Beg  Time Cust Waits  Time Serv Ends Total Time     
0              0.64           5.83           -1          0           0.64           0.00             6.47           5.83           
1              9.54           13.82          -1          0           9.54           0.00             23.36          13.82          
2              11.54          2.75           -1          1           11.54          0.00             14.29          2.75           
3              15.28          1.15           -1          1           15.28          0.00             16.43          1.15           
4              19.16          1.80           -1          1           19.16          0.00             20.96          1.80           
5              23.07          2.84           -1          1           23.07          0.00             25.91          2.84           
6              26.06          9.11           -1          0           26.06          0.00             35.17          9.11           
7              26.34          2.54           -1          1           26.34          0.00             28.88          2.54           
8              26.88          11.71          -1          2           26.88          0.00             38.59          11.71          
9              27.21          9.03           -1          3           27.21          0.00             36.24          9.03           
10             27.67          1.72           -1          4           27.67          0.00             29.39          1.72           
11             31.24          2.56           -1          1           31.24          0.00             33.80          2.56           
12             33.66          5.66           -1          4           33.66          0.00             39.32          5.66           
13             35.66          0.84           -1          0           35.66          0.00             36.50          0.84           
14             37.46          0.42           -1          0           37.46          0.00             37.89          0.42           
15             37.61          0.53           -1          1           37.61          0.00             38.14          0.53           
16             37.81          0.01           -1          3           37.81          0.00             37.82          0.01           
17             38.29          1.90           -1          0           38.29          0.00             40.19          1.90           
18             40.20          5.43           -1          0           40.20          0.00             45.63          5.43           
19             48.62          17.39          -1          0           48.62          0.00             66.01          17.39          
20             53.84          4.14           -1          1           53.84          0.00             57.98          4.14           
21             54.00          5.10           -1          2           54.00          0.00             59.10          5.10           
22             57.14          7.48           -1          3           57.14          0.00             64.62          7.48           
23             59.56          1.48           -1          1           59.56          0.00             61.04          1.48           
24             59.57          5.10           -1          2           59.57          0.00             64.67          5.10           
25             65.37          4.99           -1          1           65.37          0.00             70.35          4.99           
26             66.45          3.01           -1          0           66.45          0.00             69.46          3.01           
27             67.24          1.17           -1          2           67.24          0.00             68.41          1.17           
28             69.55          0.20           -1          0           69.55          0.00             69.75          0.20           
29             69.85          3.21           -1          0           69.85          0.00             73.06          3.21           
30             71.87          1.75           -1          1           71.87          0.00             73.62          1.75           
31             72.90          5.66           -1          2           72.90          0.00             78.56          5.66           
32             75.26          3.38           -1          0           75.26          0.00             78.64          3.38           
33             77.90          15.44          -1          1           77.90          0.00             93.34          15.44          
34             78.94          6.73           -1          0           78.94          0.00             85.67          6.73           
35             79.03          3.05           -1          2           79.03          0.00             82.08          3.05           
36             79.31          0.17           -1          3           79.31          0.00             79.48          0.17           
37             84.67          4.07           -1          2           84.67          0.00             88.74          4.07           
38             89.59          15.68          -1          0           89.59          0.00             105.27         15.68          
39             92.26          3.16           -1          2           92.26          0.00             95.43          3.16           
40             92.50          5.09           -1          3           92.50          0.00             97.59          5.09           
41             93.75          1.50           -1          1           93.75          0.00             95.25          1.50           
42             96.11          2.63           -1          1           96.11          0.00             98.74          2.63           
43             97.53          9.42           -1          2           97.53          0.00             106.95         9.42           
44             97.78          12.62          -1          3           97.78          0.00             110.40         12.62          
45             99.78          0.58           -1          1           99.78          0.00             100.37         0.58           
46             101.08         4.59           -1          1           101.08         0.00             105.67         4.59           
47             106.08         3.79           -1          0           106.08         0.00             109.87         3.79           
48             106.17         19.42          -1          1           106.17         0.00             125.59         19.42          
49             106.92         15.01          -1          4           106.92         0.00             121.93         15.01          
50             108.66         0.05           -1          2           108.66         0.00             108.71         0.05           
51             108.86         2.94           -1          2           108.86         0.00             111.80         2.94           
52             110.52         1.45           -1          0           110.52         0.00             111.97         1.45           
53             110.55         3.85           -1          3           110.55         0.00             114.39         3.85           
54             111.33         9.66           0           0           111.97         0.64             121.63         10.30          
55             118.33         11.19          -1          2           118.33         0.00             129.53         11.19          
56             118.67         13.05          -1          3           118.67         0.00             131.71         13.05          
57             122.67         0.10           -1          0           122.67         0.00             122.76         0.10           
58             125.53         0.14           -1          0           125.53         0.00             125.66         0.14           
59             125.97         15.96          -1          0           125.97         0.00             141.94         15.96          
60             126.06         10.95          -1          1           126.06         0.00             137.01         10.95          
61             126.20         0.73           -1          4           126.20         0.00             126.93         0.73           
62             129.19         12.99          -1          4           129.19         0.00             142.18         12.99          
63             132.87         14.11          -1          2           132.87         0.00             146.98         14.11          
64             137.76         2.56           -1          1           137.76         0.00             140.33         2.56           
65             138.14         3.83           -1          3           138.14         0.00             141.97         3.83           
66             138.85         1.17           0           0           141.94         3.08             143.11         4.25           
67             141.00         0.18           -1          1           141.00         0.00             141.17         0.18           
68             141.17         2.17           1           1           141.17         0.01             143.34         2.18           
69             141.17         0.72           2           2           146.98         5.80             147.70         6.53           
70             142.31         1.13           -1          3           142.31         0.00             143.43         1.13           
71             142.36         5.11           -1          4           142.36         0.00             147.46         5.11           
72             143.74         0.30           -1          0           143.74         0.00             144.04         0.30           
73             150.40         5.14           -1          0           150.40         0.00             155.54         5.14           
74             156.37         4.38           -1          0           156.37         0.00             160.75         4.38           
75             158.34         3.72           -1          1           158.34         0.00             162.06         3.72           
76             158.81         4.74           -1          2           158.81         0.00             163.54         4.74           
77             159.04         6.77           -1          3           159.04         0.00             165.81         6.77           
78             161.17         7.26           -1          0           161.17         0.00             168.43         7.26           
79             161.30         8.23           -1          4           161.30         0.00             169.53         8.23           
80             165.06         14.79          -1          1           165.06         0.00             179.85         14.79          
81             167.21         9.61           -1          2           167.21         0.00             176.82         9.61           
82             167.85         14.77          -1          3           167.85         0.00             182.61         14.77          
83             169.93         0.22           -1          0           169.93         0.00             170.15         0.22           
84             173.86         2.69           -1          0           173.86         0.00             176.55         2.69           
85             176.81         12.40          -1          0           176.81         0.00             189.21         12.40          
86             178.21         15.68          -1          2           178.21         0.00             193.89         15.68          
87             182.57         13.39          -1          1           182.57         0.00             195.96         13.39          
88             187.97         3.12           -1          3           187.97         0.00             191.08         3.12           
89             189.39         5.50           -1          0           189.39         0.00             194.89         5.50           
90             189.50         6.11           -1          4           189.50         0.00             195.61         6.11           
91             190.46         7.15           0           0           194.89         4.42             202.03         11.57          
92             191.26         12.70          -1          3           191.26         0.00             203.96         12.70          
93             193.93         5.43           -1          2           193.93         0.00             199.36         5.43           
94             194.88         0.37           1           1           195.96         1.08             196.33         1.45           
95             196.30         8.82           -1          4           196.30         0.00             205.13         8.82           
96             203.38         1.04           -1          0           203.38         0.00             204.42         1.04           
97             205.15         7.30           -1          0           205.15         0.00             212.45         7.30           
98             206.67         6.01           -1          1           206.67         0.00             212.68         6.01           
99             208.15         33.85          -1          2           208.15         0.00             242.00         33.85          
100            212.79         0.17           -1          0           212.79         0.00             212.96         0.17           
101            214.98         3.79           -1          0           214.98         0.00             218.78         3.79           
102            220.71         15.50          -1          0           220.71         0.00             236.21         15.50          
103            222.15         2.50           -1          1           222.15         0.00             224.65         2.50           
104            225.37         3.51           -1          1           225.37         0.00             228.88         3.51           
105            230.57         2.44           -1          1           230.57         0.00             233.02         2.44           
106            236.56         0.40           -1          0           236.56         0.00             236.95         0.40           
107            236.92         1.52           -1          1           236.92         0.00             238.44         1.52           
108            238.06         1.19           -1          0           238.06         0.00             239.24         1.19           
109            240.56         0.81           -1          0           240.56         0.00             241.38         0.81           
110            242.17         4.59           -1          0           242.17         0.00             246.76         4.59           
111            243.68         10.62          -1          1           243.68         0.00             254.30         10.62          
112            245.09         0.70           -1          2           245.09         0.00             245.78         0.70           
113            246.10         15.53          -1          2           246.10         0.00             261.63         15.53          
114            250.63         2.17           -1          0           250.63         0.00             252.80         2.17           
115            252.41         3.78           -1          3           252.41         0.00             256.19         3.78           
116            254.83         5.58           -1          0           254.83         0.00             260.42         5.58           
117            256.70         2.02           -1          1           256.70         0.00             258.72         2.02           
118            256.96         1.33           -1          3           256.96         0.00             258.29         1.33           
119            259.38         18.26          -1          1           259.38         0.00             277.64         18.26          
120            264.17         1.18           -1          0           264.17         0.00             265.35         1.18           
121            267.79         9.17           -1          0           267.79         0.00             276.96         9.17           
122            274.57         2.17           -1          2           274.57         0.00             276.74         2.17           
123            275.12         0.23           -1          3           275.12         0.00             275.35         0.23           
124            277.48         2.48           -1          0           277.48         0.00             279.97         2.48           
125            284.02         9.50           -1          0           284.02         0.00             293.52         9.50           
126            284.28         1.55           -1          1           284.28         0.00             285.84         1.55           
127            287.99         7.80           -1          1           287.99         0.00             295.79         7.80           
128            288.05         3.43           -1          2           288.05         0.00             291.48         3.43           
129            288.10         1.54           -1          3           288.10         0.00             289.64         1.54           
130            288.62         12.83          -1          4           288.62         0.00             301.45         12.83          
131            290.01         0.11           -1          3           290.01         0.00             290.12         0.11           
132            293.90         19.26          -1          0           293.90         0.00             313.15         19.26          
133            294.87         5.45           -1          2           294.87         0.00             300.32         5.45           
134            298.86         0.80           -1          1           298.86         0.00             299.66         0.80           
135            300.11         2.88           -1          1           300.11         0.00             302.99         2.88           
136            305.26         5.00           -1          1           305.26         0.00             310.26         5.00           
137            305.37         6.82           -1          2           305.37         0.00             312.20         6.82           
138            315.79         3.10           -1          0           315.79         0.00             318.89         3.10           
139            318.02         0.21           -1          1           318.02         0.00             318.23         0.21           
140            318.05         9.73           -1          2           318.05         0.00             327.78         9.73           
141            321.57         5.84           -1          0           321.57         0.00             327.42         5.84           
142            324.36         1.89           -1          1           324.36         0.00             326.25         1.89           
143            324.73         11.03          -1          3           324.73         0.00             335.76         11.03          
144            326.18         2.20           -1          4           326.18         0.00             328.38         2.20           
145            327.75         1.64           -1          0           327.75         0.00             329.40         1.64           
146            328.83         2.75           -1          1           328.83         0.00             331.58         2.75           
147            331.43         2.56           -1          0           331.43         0.00             334.00         2.56           
148            337.03         16.99          -1          0           337.03         0.00             354.01         16.99          
149            338.64         13.79          -1          1           338.64         0.00             352.43         13.79          
150            338.83         2.02           -1          2           338.83         0.00             340.85         2.02           
151            340.76         2.32           -1          3           340.76         0.00             343.08         2.32           
152            344.15         0.91           -1          2           344.15         0.00             345.05         0.91           
153            344.72         1.36           -1          3           344.72         0.00             346.08         1.36           
154            345.61         3.03           -1          2           345.61         0.00             348.64         3.03           
155            346.33         9.63           -1          3           346.33         0.00             355.95         9.63           
156            346.58         3.57           -1          4           346.58         0.00             350.14         3.57           
157            347.14         0.63           0           0           354.01         6.87             354.64         7.50           
158            348.08         4.51           1           1           352.43         4.35             356.93         8.85           
159            353.62         3.29           -1          2           353.62         0.00             356.91         3.29           
160            354.99         40.69          -1          0           354.99         0.00             395.67         40.69          
161            356.51         0.37           -1          3           356.51         0.00             356.87         0.37           
162            356.76         0.81           -1          4           356.76         0.00             357.57         0.81           
163            357.83         0.58           -1          1           357.83         0.00             358.41         0.58           
164            358.30         3.42           -1          2           358.30         0.00             361.73         3.42           
165            360.87         18.19          -1          1           360.87         0.00             379.06         18.19          
166            362.36         1.68           -1          2           362.36         0.00             364.04         1.68           
167            364.09         8.52           -1          2           364.09         0.00             372.61         8.52           
168            365.52         4.26           -1          3           365.52         0.00             369.78         4.26           
169            365.97         3.56           -1          4           365.97         0.00             369.53         3.56           
170            367.09         1.97           0           0           395.67         28.59            397.65         30.56          
171            368.48         0.54           1           1           379.06         10.58            379.60         11.12          
172            369.73         14.69          -1          4           369.73         0.00             384.42         14.69          
173            372.00         2.73           -1          3           372.00         0.00             374.73         2.73           
174            375.03         1.69           -1          2           375.03         0.00             376.72         1.69           
175            377.63         12.82          -1          2           377.63         0.00             390.45         12.82          
176            382.12         5.43           -1          1           382.12         0.00             387.55         5.43           
177            382.71         1.49           -1          3           382.71         0.00             384.20         1.49           
178            384.46         1.85           -1          3           384.46         0.00             386.31         1.85           
179            391.63         19.37          -1          1           391.63         0.00             411.00         19.37          
